id,title,author,category_id,description,img_url,isbn
333,AI CŨNG THIỀN ĐƯỢC,TẠ MINH TUẤN,2,"Quyển sách ""Ai cũng thiền được"" sẽ cung cấp tổng hoà tất cả những điều cần biết khi tìm hiểu và thực hành thiền. Với lối văn đơn giản, bài viết ngắn dễ đọc, toàn bộ nội dung sách là tổng hợp của rất nhiều năm thực hành và chứng nghiệm hiệu quả của chúng tôi. Thấu hiểu con đường “trung đạo” chính là việc cân bằng giữa con đường vật chất và tinh thần, là bình an thực sự và hoà hợp thực sự, quyển sách còn giúp bạn nhận ra thiền là một phần quan trọng của hành trình tìm về bình an chân thật. Với tâm thế cân bằng, “trung đạo”, quyển sách như những chỉ dẫn thiết thực nhất giúp bạn thấu hiểu lý do vì sao thiền sẽ trở thành một “bộ môn thể thao cho tinh thần” như cách yoga đã đi vào đời sống hiện tại. Quyển sách lý giải rất rõ ràng, chi tiết và thấu đáo những giá trị của thiền khi bạn ứng dụng vào đời sống, để thiền không còn “bị dán nhãn” là một điều mơ hồ, xa lánh thế gian hay dành cho những người…chán đời nữa! Giống như tựa đề quyển sách, thiền là dành cho tất cả mọi người, không phân biệt giới tính, già trẻ hay trình độ học thức. Thiền - chỉ đơn giản là một phương cách hữu ích và hiệu quả để bạn có thể đạt được bình an, hạnh phúc và hoà hợp. Và, tất cả đều rất khoa học, rõ ràng và dễ hiểu. Thiền – là đơn giản, nhưng không hời hợt; là hiệu quả thực sự được kiểm chứng, nhưng không dính mắc; là phương thức kết nối với tinh thần, nhưng vẫn cân bằng với vật chất. Tất cả - sẽ có trong Ai Cũng Thiền Được. QUYỂN SÁCH NÀY GIÚP BẠN + Thấu hiểu chính mình để biết mình phù hợp với phương pháp thiền nào. + Hướng dẫn cụ thể 4 Pháp Thiền Chính có thể mang đến lợi lạc to lớn và sâu sắc cho bạn. Khi bạn đã biết mình phù hợp nhất với phương pháp nào có thể thực hành 1 trong 4 phương pháp này. + Giải mã ""ma trận"" thiền và cho bạn thấu hiểu từ bản chất đến nội dung thực hành của 72 Pháp Thiền hiện diện trong tâm linh cổ xưa và tâm linh hiện đại. + Hướng dẫn bạn trong trường hợp nào, tình huống nào, đặc điểm nào thì áp dụng kiểu thiền nào. + Cung cấp cho bạn những bằng chứng thuyết phục nhất để ""ngồi xuống và hành thiền ngay bây giờ"". + Giúp bạn chuyển hóa 360 độ những ngộ nhận trong tu tập thiền định.",https://books.google.com/books/content?id=ors6EQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A
334,Ai Cập Sinh Tử Kỳ Thư,Tejal Gala,2,"Ai Cập sinh tử kỳ thư là cẩm nang chỉ dẫn cho linh hồn hướng tới sự bất tử của Ai Cập cổ đại. Trong đó, ""Bản thảo của Ani"" là cuốn bản thảo ghi chép hoàn chỉnh nhất nội dung của Ai Cập sinh tử kỳ thư. Theo như những gì ghi chép trong cuốn sách, cuộc hành trình mà linh hồn phải trải qua để được bất tử sau khi chết thật ly kỳ và lắm gian nan. Sau khi người ta ta chết đi, linh hồn của họ sẽ trở về cõi âm, sau đó đi qua từng con đường nhỏ âm u dưới sự hướng đạo của thần chỉ dẫn và chiến thắng các loài ma quỷ đáng sợ. Trong quá trình tôi luyện này, chính linh hồn cũng không ngừng trưởng thành, họ dần dần hồi phục được các khả năng như khi còn sống , đồng thời cũng có được các phép màu thần thông... Ai Cập sinh tử kỳ thư - Đồ giải được biên soạn dựa theo tác phẩm nổi tiếng nói trên của người Ai Cập. Tác giả đã tiến hành giải thích những lời kinh sâu xa, khó hiểu, làm rõ mối quan hệ của từng nội dung, đồng thời xâu chuỗi chúng lại thành một câu chuyện hoàn chỉnh. Nét đặc sắc của cuốn sách là đã sử dụng khá nhiều hình minh họa quý giá trong ""Bản thảo của Ani"", tiến hành giải thích theo trình tự của lời kinh để ý nghĩa rõ ràng và người đọc có thể nắm bắt các nội dung một cách dễ dàng hơn. Bố cục cuốn sách bao gồm 4 chương: Chương 1. Tín ngưỡng bất tử từng bị chôn vùi Chương 2. Cõi âm và thần linh Chương 3. Vĩnh biệt trần gian Chương 4. Linh hồn chuẩn bị về với thế giới địa ngục",https://books.google.com/books/content?id=K2QqEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A
335,Artificial Intelligence in Chemical Engineering,Farooq Sher,2,"Artificial Intelligence in Chemical Engineering explores the integration of artificial intelligence (AI) into various facets of chemical engineering. The book introduces historical information, highlights current state and trends in AI applications, and discusses challenges and opportunities within the field. Foundational principles of AI and machine learning are thoroughly covered, giving readers a solid understanding of basic AI principles, machine learning algorithms, and the crucial processes of model training and validation. The book then delves into the critical phase of data acquisition and preprocessing for AI models, addressing strategies for data collection, ensuring data quality, and techniques for feature engineering and selection.Subsequent chapters cover a wide spectrum of AI applications in chemical engineering. From supervised and unsupervised learning for process modeling to the advanced realm of deep learning applications, this book explores neural networks, convolutional and recurrent architectures, and their real-world applications in process optimization and analysis. - Navigates the dynamic intersection of AI and chemical engineering, covering ethical considerations, interdisciplinary applications, and AI's impact on safety, sustainability, and innovation - Bridges the gap between policy and implementation of AI in chemical engineering, facilitating a harmonious integration of AI technologies and fostering responsible and effective use within the chemical engineering industry - Offers a forward-looking approach to guide professionals, researchers, and students in navigating the dynamic and transformative future of AI in chemical engineering",https://books.google.com/books/content?id=KdImEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,9780443340772
336,American Bee Journal,Unknown,2,Includes summarized reports of many bee-keeper associations.,https://books.google.com/books/content?id=cwEdAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A
337,Blockchain - Khởi Nguồn Cho Một Nền Kinh Tế Mới,Melanie Swan,1,"Blockchain: công nghệ của tương lai Trong cuốn sách này, Melanie Swan, nhà sáng lập Viện Nghiên cứu Blockchain, một viện nghiên cứu độc lập phi lợi nhuận, tập trung tìm hiểu những ý nghĩa về mặt lý thuyết, triết học, và xã hội của công nghệ blockchain (công nghệ vận hành bitcoin và các loại tiền mã hóa khác), sẽ đi sâu vào giải thích những khái niệm, đặc điểm, và tính năng của công nghệ này, qua đó góp phần lý giải tại sao blockchain lại được kỳ vọng là mô hình điện toán cách mạng thứ năm sau máy chủ, máy vi tính cá nhân, internet, và mạng xã hội. Cuốn sách đưa người đọc nhìn rộng ra khỏi hai lĩnh vực ứng dụng phổ biến hiện tại của blockchain là tiền tệ (blockchain 1.0) và hợp đồng thông minh (blockchain 2.0) để đến với một tương lai trong đó blockchain thâm nhập vào mọi khía cạnh đời sống con người, mang đến cho nhân loại những tiềm năng chưa từng có trong lịch sử.",https://books.google.com/books/content?id=za8YEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,N/A
338,Blockchain Technology in Food Supply Chain,Rajiv Tamang,1,"Bachelor Thesis from the year 2022 in the subject Business economics - Miscellaneous, grade: 1,7, Wiesbaden University of Applied Sciences (Hochschule RheinMain), course: Digital Business Management, language: English, abstract: The primary purpose of this paper is to provide an overview of the implementation of blockchain technology in the food supply chain by showing its potential to build trust among the stakeholders and to make the food supply chain efficient and cost-effective. A comprehensive literature review covering books, articles, journals, news, and expert opinions has been conducted to address the research questions. The findings in the thesis lead to the conclusion that blockchain is a promising technology that has the potential to transform the food supply chain. Blockchain is capable of building consumer trust, providing information about the food we consume, and making the food traceability easier. Furthermore, it builds transparency among the stakeholders. Last but not least, it makes the food chain cost-effective by automating most of the transactions and eliminating paperwork and intermediaries. This paper ends with a discussion of some challenges in implementing blockchain due to its early phases of development.",https://books.google.com/books/content?id=jsisEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,9783346808486
339,"Design and Development of a Secure, Privacy Preserving, and Scalable Blockchain Framework",Randhir Kumar,1,"Doctoral Thesis / Dissertation from the year 2021 in the subject Computer Science - IT-Security, grade: A, , language: English, abstract: Blockchain is an emerging technology, leveraged with features of decentralization, tamper-proof records storage model based on a Peer-to-Peer architecture. It has been mostly applied in financial applications, and extended to various applications, viz., healthcare, supply-chain, and identity management. However, privacy, security, and scalability are the key challenges in blockchain-based applications that immensely limit the extensive adoption of these extended applications. The work in this thesis addresses the aforementioned challenges, while preserving better privacy, security, and scalability in blockchain-based applications. We propose access control techniques to facilitate better privacy, security in the blockchain network and improve scalability off-chain storage model. First, we propose an access control technique to preserve privacy across the blockchain network such that authorized peers can access the resources. Initially, the access control technique is designed for resource privacy. Further, we extend the policy to preserve privacy in blockchain network by categorizing both peers and resources. In this thesis, we also address another important problem, i.e., scalability in blockchain network while storing large size of data in secure off-chain storage. We use a secure distributed off-chain storage model to address the problem of scalability, based on the structure of the blockchain network. Lastly, we propose two-level of privacy preservation approach in blockchain network, while maintaining the scalability in the network. The proposed approach uses BlockCloud-BlockFog structure for deployment and IPFS-based off-chain storage model for large size data storage. All the proposed frameworks are evaluated using real-world data sets.",https://books.google.com/books/content?id=wHjSEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,9783346928504
340,Blockchain in the field of food supply chain. Analysis of the technological implementation,Leonie Schleicher,1,"Seminar paper from the year 2022 in the subject Business economics - Business Management, Corporate Governance, grade: 1,0, University of Applied Sciences Stuttgart, language: English, abstract: This paper deals with the analysis of the technological implementation of blockchain in the field of food supply chain. Blockchain has long been more than just the technology behind the cryptocurrency Bitcoin. Rather, the technology is now considered the real innovation, which experts believe has the potential to change business models, governments, and even societies. Above all, it is increasingly coming to the public's attention because of its many possible applications. Basically, the blockchain is a public register that enables users to collaborate in a trustworthy and transparent manner. The blockchain system connects all participants in a peer-to-peer network, so no intermediaries are required. In addition to the financial sector, supply chain management is also mentioned in various publications as an important application area for the technology. The food supply chain in particular is increasingly coming into focus due to the increasing complexity and internationalisation of supply chains, as well as the demand for transparency on the part of customers against the backdrop of sustainability. The goals of blockchain technology in the food supply chain include optimising the international exchange of goods and its documentation, minimising the need for middlemen, traceability, and real-time localisation of products. Retail giants, such as Walmart and Carrefour, recognised the potential of the technology early on and rely on IBM Food Trust to map their own product portfolio as transparently as possible.",https://books.google.com/books/content?id=XLVrEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,9783346629937
341,"Blockchain: A Practical Guide to Developing Business, Law, and Technology Solutions","Joseph J. Bambara, Paul R. Allen, Kedar Iyer, Rene Madsen, Solomon Lederer, Michael Wuehler",1,"Develop, validate, and deploy powerful decentralized applications using blockchain Get the most out of cutting-edge blockchain technology using the hands-on information contained in this comprehensive resource. Written by a team of technology and legal experts, Blockchain: A Practical Guide to Developing Business, Law, and Technology Solutions demonstrates each topic through a start-to-finish, illustrated case study. The book includes financial, technology, governance, and legal use cases along with advantages and challenges. Validation, implementation, troubleshooting, and best practices are fully covered. You will learn, step-by-step, how to build and maintain effective, reliable, and transparent blockchain solutions.•Understand the fundamentals of decentralized computing and blockchain•Explore business, technology, governance, and legal use cases•Review the evolving practice of law and technology as it concerns legal and governance issues arising from blockchain implementation•Write and administer performant blockchain-enabled applications•Handle cryptographic validation in private, public, and consortium blockchains•Employ blockchain in cloud deployments and Internet of Things (IoT) devices•Incorporate Web 3.0 features with Swarm, IPFS, Storj, Golem, and WHISPER•Use Solidity to build and validate fully functional distributed applications and smart contracts using Ethereum•See how blockchain is used in crypto-currency, including Bitcoin and Ethereum•Overcome technical hurdles and secure your decentralized IT platform",https://books.google.com/books/content?id=z5hIDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,9781260115864
342,Decentralized Finance (DeFi). A financial revolution?,Alexander Haack,1,"Bachelor Thesis from the year 2022 in the subject Economics - Finance, grade: 1,3, Hamburg University of Applied Sciences, course: International Management, language: English, abstract: Decentralized Finance (DeFi) is a rapidly growing topic which continuously gained in importance in recent times. With its blockchain based foundation and the use of smart contracts it aims to revolutionize the traditional financial system by making centralized intermediaries like banks redundant. The DeFi ecosystem includes stablecoins and Decentralized Applications (DApps) which intend to offer their users better financial services compared to traditional ones. Such financial services include but are not limited to decentralized exchange services, payment services as well as savings and loans services. Thus, DeFi must further eliminate certain risks like smart contract risks, scalability risks, oracle risks and governance risks. Moreover, DeFi needs to tackle the regulatory issues it entails to become mainstream and revolutionize the traditional financial system.",https://books.google.com/books/content?id=ONR-EAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,9783346686190
343,Relevance of Crypto Assets for Wealth Management in the European Union,André Müller,1,"Master's Thesis from the year 2022 in the subject Business economics - Banking, Stock Exchanges, Insurance, Accounting, grade: 2,00, Frankfurt School of Finance & Management, language: English, abstract: This study investigates the relevance of crypto asset investment services from the perspective of private investors, banks, asset managers and regulators in the European Union in comparison to the United States of America. The primary research question is as follows: How relevant is the implementation of crypto investment services for wealth managers and private Investors in European markets in relation to current financial regulations? There are three subordinate research questions: How relevant is the implementation of crypto asset investment services to the wealthy clients of banks in the European Union? How relevant is the implementation of crypto asset investment services to banks and asset managers serving wealthy clients in the European Union? How relevant is the implementation of crypto asset investment services from the perspective of financial authorities in the European Union? 244 different sources were consulted in this quantitative, descriptive, and explanatory literature analysis, including 34 official survey analyses with a cumulative total of 128,104 participants. Furthermore, a qualitative interview was conducted with an expert from a major German bank. In this master's thesis, a deductive approach was taken.",https://books.google.com/books/content?id=Gk6GEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,9783346709653
344,Potenziale und Herausforderungen der Blockchain-Technologie für öffentliche Verwaltungen,Unknown,1,"Studienarbeit aus dem Jahr 2023 im Fachbereich Organisation und Verwaltung - Öffentliche Verwaltung, Note: 2,0, Universität Kassel, Sprache: Deutsch, Abstract: Die vorliegende Arbeit soll anhand der Forschungsfrage ""Welche Potenziale und Herausforderungen können sich durch Anwendung von Blockchain-Technologien für die öffentliche Verwaltung ergeben?"" untersuchen, inwiefern die öffentliche Verwaltung von der Nutzung dieser Technologie tatsächlich profitieren kann und wo eine Anwendung gegebenenfalls auf Grenzen stößt. Mittels einer Literaturanalyse werden etwaige Potenziale und Herausforderungen als Schwerpunkt dieser Arbeit erörtert. Hierzu folgt zunächst eine Betrachtung der Merkmale und Funktionsweisen, sowie verschiedener Modelle einer Blockchain. Für ein besseres Verständnis von Potenzialen und Herausforderungen werden im nächsten Schritt zwei beispielhafte, praktische Anwendungsfelder von Blockchain-Technologien in der öffentlichen Verwaltung vorgestellt. Schlussendlich werden anhand dieser theoretischen und praktischen Hintergründe verschiedene Potenziale und Herausforderungen abgeleitet.",https://books.google.com/books/content?id=dzMTEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,9783389046579
345,Blockchain Revolution,"Don Tapscott, Alex Tapscott",1,"Blockchain technology is powering our future. As the technology behind cryptocurrencies like bitcoin and Facebook's Libra, open software platforms like Ethereum, and disruptive companies like Ripple, it’s too important to ignore. In this revelatory book, Don Tapscott, the bestselling author of Wikinomics, and his son, blockchain expert Alex Tapscott, bring us a brilliantly researched, highly readable, and essential book about the technology driving the future of the economy. Blockchain is the ingeniously simple, revolution­ary protocol that allows transactions to be simultaneously anonymous and secure by maintaining a tamperproof public ledger of value. Though it’s best known as the technology that drives bitcoin and other digital cur­rencies, it also has the potential to go far beyond currency, to record virtually everything of value to humankind, from birth and death certifi­cates to insurance claims, land titles, and even votes. Blockchain is also essential to understand if you’re an artist who wants to make a living off your art, a consumer who wants to know where that hamburger meat really came from, an immigrant who’s tired of paying big fees to send money home to your loved ones, or an entrepreneur looking for a new platform to build a business. And those examples are barely the tip of the iceberg. As with major paradigm shifts that preceded it, blockchain technology will create winners and losers. This book shines a light on where it can lead us in the next decade and beyond.",https://books.google.com/books/content?id=NqBiCgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,9781101980156
346,Dezentrales Banking auf Basis der Ethereum Blockchain. Empirische Analyse der Einflussfaktoren auf die Nutzungsabsicht,Marko Kühne,1,"Masterarbeit aus dem Jahr 2020 im Fachbereich Informatik - Internet, neue Technologien, Note: 1,3, Universität Rostock (Wirtschafts- und Sozialwissenschaftlichen Fakultät), Sprache: Deutsch, Abstract: Im Rahmen dieser Arbeit wird das Konzept des dezentralen Bankings auf Basis der Ethereum-Technologie mittels eines experimentellen Untersuchungsdesigns ergründet, indem es mit dem klassischen OnlineBanking verglichen wird. Der Blockchain als dezentraler Datenbank wurde in den vergangenen Jahren sowohl vom Bundesministerium der Finanzen als auch der Expertenkommission Forschung und Innovation viel Potenzial zugesprochen bezüglich ihrer Bedeutung für die Finanzbranche. Aus diesem Grund empfehlen die genannten Institutionen weitergehende Untersuchungen dieser Technologie. In seiner damaligen Funktion als Finanzstaatssekretär wählte der CDU-Politiker Jens Spahn diese Worte im Rahmen eines Interviews beim ""UdL Digital Talk"" im Telefónica Basecamp in Berlin. Die Meinung, dass die Blockchain die Welt verändern könne, hat Jens Spahn nicht exklusiv. Einige Artikel und Untersuchungen beschäftigen sich mit der Technologie der Blockchain und deren Potenzial, Branchen zu beeinflussen bzw. zu revolutionieren. Die Blockchain ist eine verteilte dezentrale Datenbank, welche die Transaktionen aufzeichnet und einen öffentlichen wie transparenten Überblick über alle diese Operationen verschafft. Die Expertenkommission Forschung und Innovation (EFI) ist gleichermaßen der Auffassung, dass die Technologie der Blockchain ein ""hohes Nutzenpotenzial"" für Unternehmen, Bevölkerung und Verwaltung aufweise. Ein Merkmal der Blockchain stellt das Reduzieren von Intermediären dar, weshalb die Finanzbranche besonders geeignet erscheint für den Einsatz einer Blockchain. Die aktuelle Bundesregierung widmet dem Thema der Blockchain besonderes Interesse, indem im September 2019 vom Bundesministerium der Finanzen eine ""Blockchain-Strategie"" veröffentlicht wurde, mit dem Titel ""Wir stellen die Weichen für die Token-Ökonomie"". Die Regierung stellt heraus, dass jegliche Werte, Rechte, so-wie Schuldverhältnisse an materiellen wie immateriellen Gütern über Token vereinfacht werden können und Deutschland über eine aussichtsreiche Grundlage für die Entwicklung der Token-Ökonomie verfüge. Im Zuge des Strategiepapiers der Bundesregierung werden der Blockchain unter anderem Eigenschaften wie Dezentralität, Zuverlässigkeit und Fälschungssicherheit attestiert, welche der Technologie ein breites Spektrum an innovativen Anwendungsmöglichkeiten liefere.",https://books.google.com/books/content?id=sjXYEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,9783346942913
347,Alternative Proof-of-Work-Konzepte in der Blockchain,Timothy Todd,1,"Studienarbeit aus dem Jahr 2018 im Fachbereich Informatik - Wirtschaftsinformatik, Note: 2,3, Bayerische Julius-Maximilians-Universität Würzburg, Sprache: Deutsch, Abstract: Diese Arbeit handelt um das Thema der verschiedenen Konsensmechanismen zum Verifizieren von Transaktionen in Blockchain Systemen. Das Ziel dieser Arbeit ist, Alternativen des Proof of Work Konsensmechanismus zu nennen, deren Funktionsweise zu beschreiben und danach deren Anwendungen zu evaluieren. Dabei werden insgesamt fünf Algorithmen analysiert und verglichen: Proof of Work, Proof of Stake, Proof of Activity, Proof of Capacity und Practical Byzanthine Fault Tolerance Systeme. Zum Vergleich der Systeme sind drei in der Praxis relevante Eigenschaften gewählt worden: Resistenz gegenüber Manipulation, Performance und Wirtschaftlichkeit. Eine zusammenfassende Gesamtanalyse gibt die Ergebnisse in Form einer Tabelle wieder. Die Schlussfolgerung am Ende dieser Arbeit zeigt auf, welche essentiellen Fragen folglich wichtig sind zur Auswahl des passenden Konsenssystems eines Blockchain Projektes.",https://books.google.com/books/content?id=ZX8SEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,9783346321596
348,"CCSP Certified Cloud Security Professional All-in-One Exam Guide, Second Edition",Daniel Carter,1,"Comprehensive coverage of every domain on the CCSP exam This highly effective self-study guide covers all six domains of the 2019 release of the challenging Certified Cloud Security Professional exam as well as the CCSP Common Body of Knowledge, developed by the International Information Systems Security Certification Consortium (ISC)2®. CCSP Certified Cloud Security Professional All-in-One Exam Guide, Second Edition offers clear explanations, real-world examples, and practice questions that match the content, tone, and format of those on the actual exam. To aid in retention, each chapter includes exam tips that highlight key information, a summary that serves as a quick review of salient points, and practice questions that allow you to test your comprehension. “Notes,” “Tips,” and “Cautions” throughout provide additional insight. Covers all six exam domains: • Cloud Concepts, Architecture, and Design • Cloud Data Security • Cloud Platform & Infrastructure Security • Cloud Application Security • Cloud Security Operations • Legal, Risk, and Compliance Online content includes: • 300 practice questions",https://books.google.com/books/content?id=qLK8DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,9781260456936
349,Mastering Blockchain,Imran Bashir,1,"Distributed ledgers, decentralization and smart contracts explained About This Book Get to grips with the underlying technical principles and implementations of blockchain. Build powerful applications using Ethereum to secure transactions and create smart contracts. Explore cryptography, mine cryptocurrencies, and solve scalability issues with this comprehensive guide. Who This Book Is For This book appeals to those who wish to build fast, highly secure, transactional applications. This book is for those who are familiar with the concept of blockchain and are comfortable with a programming language. What You Will Learn Master the theoretical and technical foundations of blockchain technology Fully comprehend the concept of decentralization, its impact and relationship with blockchain technology Experience how cryptography is used to secure data with practical examples Grasp the inner workings of blockchain and relevant mechanisms behind Bitcoin and alternative cryptocurrencies Understand theoretical foundations of smart contracts Identify and examine applications of blockchain technology outside of currencies Investigate alternate blockchain solutions including Hyperledger, Corda, and many more Explore research topics and future scope of blockchain technology In Detail Blockchain is a distributed database that enables permanent, transparent, and secure storage of data. The blockchain technology is the backbone of cryptocurrency – in fact, it's the shared public ledger upon which the entire Bitcoin network relies – and it's gaining popularity with people who work in finance, government, and the arts. Blockhchain technology uses cryptography to keep data secure. This book gives a detailed description of this leading technology and its implementation in the real world. This book begins with the technical foundations of blockchain, teaching you the fundamentals of cryptography and how it keeps data secure. You will learn about the mechanisms behind cryptocurrencies and how to develop applications using Ethereum, a decentralized virtual machine. You will explore different blockchain solutions and get an exclusive preview into Hyperledger, an upcoming blockchain solution from IBM and the Linux Foundation. You will also be shown how to implement blockchain beyond currencies, scability with blockchain, and the future scope of this fascinating and powerful technology. Style and approach This comprehensive guide allows you to build smart blockchain applications and explore the power of this database. The book will let you quickly brush up on the basics of the blockchain database, followed by advanced implementations of blockchain in currency, smart contracts, decentralization, and so on.",https://books.google.com/books/content?id=urkrDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,9781787129290
350,"Fast Forward Investing: How to Profit from AI, Driverless Vehicles, Gene Editing, Robotics, and Other Technologies Reshaping Our Lives",Jon Markman,1,"Invest in the future! Everything you need to capitalize on the tech revolution Our lives are on the verge of being reshaped by advanced technology. Fast Forward Investing provides the knowledge and insight you need to build and maintain your portfolio accordingly. Author Jon D. Markman is a veteran tech investor, money manager, and award-winning author of the popular daily newsletter Tech Trend Trader. There’s no one more qualified to help you design a portfolio that extracts huge profits from the shares of public technology companies and helps you augment your gains with conviction during stretches of high volatility. In Fast Forward Investing, Markman describes what to expect, when to expect it, and how to profit in impending technological and economic revolution. Revealing the most important companies in the industry that are right now building platforms and competitive advantages that will disrupt and transform their markets, he shows which trends are important and provides detailed guidance for staying ahead of the curve. Radical advances in data collection and analytics, artificial intelligence and raw computing power are changing human history. And it’s happening with sharp advances at incredible speed. Make sure you’re at the tip of the spear with Fast Forward Investing.",https://books.google.com/books/content?id=Kw5xDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,9781260132229
351,"CompTIA Cloud Essentials+ Certification Study Guide, Second Edition (Exam CLO-002)",Daniel Lachance,1,"Publisher's Note: Products purchased from Third Party sellers are not guaranteed by the publisher for quality, authenticity, or access to any online entitlements included with the product. The best IT certification exam study system available Filled with hands-on exercises and practice exam questions, CompTIA Cloud Essentials+TM Certification Study Guide, Second Edition (Exam CLO-002) covers what you need to know—and shows you how to prepare—for this challenging exam. 100% complete coverage of all official objectives for exam CLO-002 Exam Readiness checklist—you’re ready for the exam when all objectives on the list are checked off Exam Watch notes call attention to information about, and potential pitfalls in, the exam Two-Minute Drills for quick review at the end of every chapter Simulated exam questions match the format, tone, topics, and difficulty of the real exam Covers all the exam topics, including: The Principles of Cloud Computing • The Business Side of Cloud Computing • Cloud Planning • Compliance and the Cloud • Cloud Storage Infrastructure • Cloud Network Infrastructure • Cloud Computing Infrastructure • Applications and Big Data in the Cloud • Cloud DevOps • Security and the Cloud • Managing Cloud Risk Online content includes: Test engine that provides full-length practice exams and customized quizzes by chapter or by exam domain Access to entire book PDF",https://books.google.com/books/content?id=S2TNDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,9781260461794
352,Cryptoassets: The Innovative Investor's Guide to Bitcoin and Beyond,"Chris Burniske, Jack Tatar",1,"The innovative investor’s guide to an entirely new asset class—from two experts on the cutting edge With the rise of bitcoin and blockchain technology, investors can capitalize on the greatest investment opportunity since the Internet. Bitcoin was the first cryptoasset, but today there are over 800 and counting, including ether, ripple, litecoin, monero, and more. This clear, concise, and accessible guide from two industry insiders shows you how to navigate this brave new blockchain world—and how to invest in these emerging assets to secure your financial future. Cryptoassets gives you all the tools you need: * An actionable framework for investigating and valuing cryptoassets * Portfolio management techniques to maximize returns while managing risk * Historical context and tips to navigate inevitable bubbles and manias * Practical guides to exchanges, wallets, capital market vehicles, and ICOs * Predictions on how blockchain technology may disrupt current portfolios In addition to offering smart investment strategies, this authoritative resource will help you understand how these assets were created, how they work, and how they are evolving amid the blockchain revolution. The authors define a clear and original cryptoasset taxonomy, composed of cryptocurrencies, cryptocommodities, and cryptotokens, with insights into how each subset is blending technology and markets. You’ll find a variety of methods to invest in these assets, whether through global exchanges trading 24/7 or initial cryptoasset offerings (ICOs). By sequentially building on the concepts of each prior chapter, the book will provide you with a full understanding of the cryptoasset economy and the opportunities that await the innovative investor. Cryptoassets represent the future of money and markets. This book is your guide to that future.",https://books.google.com/books/content?id=-5AtDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,9781260026689
353,Unterbindung von Produktpiraterie mit Hilfe der Blockchain Technologie,Dennis Hodapp,1,"Studienarbeit aus dem Jahr 2021 im Fachbereich Informatik - Industrie 4.0, Note: 1,2, FOM Hochschule für Oekonomie & Management gemeinnützige GmbH, München früher Fachhochschule (Wirtschaftsinformatik), Veranstaltung: IT-Management, Sprache: Deutsch, Abstract: In der vorliegenden Arbeit wird die Blockchain-Technologie, in Bezug auf das Unterbinden von Produktfälschungen in der Automobilindustrie, diskutiert, sowie die damit verbundenen Einsatzmöglichkeiten erläutert. Weiterhin wird konkretisiert, wie die Prävention von Produktpiraterie in das Prinzip der Blockchain integriert werden könnte. Der Schaden von Produktpiraterie durch plagiierte Autokomponenten und Ersatzteile breitet sich stetig weiter aus. 2020 gaben 64 Prozent der Unternehmen an, von Komponentenplagiaten betroffen zu sein und 40 Prozent von Ersatzteilfälschungen. Diese Entwicklung kumulierte sich in diesem Jahr auf einen Unternehmensschaden von annähernd acht Milliarden Euro. Plagiiert werden Komponenten wie Bremsbeläge, Windschutzscheiben, Achsen und Airbags. Steigt die Gefahr, welche von Plagiaten ausgeht, so stieg in 2020 auch die Gefahr durch Produktfälschungen auf 55 Prozent für Mensch und Umwelt.",https://books.google.com/books/content?id=me54EQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,9783389145081
